130988;454.5;220;mouseup
131573;356.5;333;mousedown
131693;354.5;334;mouseup
132748;503.5;407;mousedown
132899;503.5;407;mouseup
135681;317.5;277;mousedown
135785;317.5;277;mouseup
136281;503.5;271;mousedown
136377;503.5;271;mouseup
136946;334.5;347;mousedown
137049;334.5;347;mouseup
138218;247.5;227;mousedown
138321;247.5;227;mouseup
138953;526.5;358;mousedown
139066;526.5;358;mouseup
139723;353.5;283;mousedown
139859;352.5;283;mouseup
140362;407.5;283;mousedown
140483;407.5;283;mouseup
141204;352.5;343;mousedown
141284;352.5;343;mouseup
142006;636.5;278;mousedown
142111;636.5;278;mouseup
143059;488.5;281;mousedown
143187;489.5;281;mouseup
143569;489.5;333;mousedown
143674;489.5;333;mouseup
144588;347.5;343;mousedown
144700;347.5;343;mouseup
146654;563.5;166;mousedown
146774;563.5;166;mouseup
147399;343.5;334;mousedown
147495;343.5;334;mouseup
147982;430.5;204;mousedown
148095;430.5;204;mouseup
148590;323.5;339;mousedown
148718;322.5;339;mouseup
149293;574.5;286;mousedown
149400;574.5;286;mouseup
150355;82.5;398;mousedown
150458;82.5;398;mouseup
151497;317.5;159;mousedown
151641;317.5;159;mouseup
152357;241.5;335;mousedown
152492;241.5;335;mouseup
153505;578.5;280;mousedown
153641;578.5;280;mouseup
154339;336.5;222;mousedown
154435;336.5;222;mouseup
154882;476.5;209;mousedown
154995;476.5;209;mouseup
155619;358.5;336;mousedown
155772;358.5;337;mouseup
157321;565.5;299;mousedown
157489;566.5;298;mouseup
158365;58.5;410;mousedown
158485;58.5;410;mouseup
159401;351.5;172;mousedown
159482;351.5;172;mouseup
160947;256.5;332;mousedown
161084;256.5;333;mouseup
162194;576.5;272;mousedown
162338;576.5;272;mouseup
162972;471.5;273;mousedown
163045;471.5;273;mouseup
163927;493.5;163;mousedown
164064;493.5;163;mouseup
164737;439.5;298;mousedown
164858;439.5;297;mouseup
165272;490.5;238;mousedown
165402;490.5;238;mouseup
165911;370.5;342;mousedown
166024;369.5;342;mouseup
166483;508.5;404;mousedown
166578;508.5;404;mouseup
